hotel_id,hotel_name,cty,gugun,emd,addr,road_addr,region,market,결정 등급,객실수,호텔규모,업태구분명,속성정보,lat,lng
303,호텔포레,부산광역시,해운대구,우1동,부산광역시 해운대구 우1동 1367,부산 해운대구 해운대해변로265번길 13-20,부산,국내,미등급,미분류,200개 이상,미분류,미분류,35.160832,129.160183
304,토요코인부산해운대2,부산광역시,해운대구,우동,부산광역시 해운대구 우동 648-2,부산 해운대구 해운대해변로237번길 5,부산,국내,2성,510.0,200개 이상,관광호텔업,분류,35.15945590026539,129.1573774869175
305,선트리호텔,부산광역시,해운대구,중동,부산광역시 해운대구 중동 1488-7,부산 해운대구 달맞이길 209,부산,국내,2성,32.0,100개 미만,관광호텔업,분류,35.15947612860655,129.1831996516208
306,브라운도트호텔(송정점),부산광역시,해운대구,송정동,부산광역시 해운대구 송정동 422-13,부산 해운대구 송정광어골로 30,부산,국내,미등급,미분류,200개 이상,미분류,미분류,35.17873373989394,129.1973276349086
307,소사이어티 에스호텔 해운대,부산광역시,해운대구,우동,부산광역시 해운대구 우동 637-25,부산광역시 해운대구 구남로12번길 37,서울,국내,2성,72.0,100개 미만,관광호텔업,분류,35.1615501217584,129.157814350742
308,호텔롯데 시그니엘 부산,부산광역시,해운대구,중동,부산광역시 해운대구 중동 1829,부산 해운대구 달맞이길 30,부산,국내,5성,260.0,200개 이상,관광호텔업,분류,35.1606221545821,129.168743895972
309,캔버스블랙,부산광역시,해운대구,우동,부산광역시 해운대구 우동 762-25,부산 해운대구 해운대해변로197번길 14,부산,국내,미등급,미분류,200개 이상,미분류,미분류,35.15936564127718,129.1529804129582
310,엣지 993(edge 993),부산광역시,해운대구,중동,부산광역시 해운대구 중동 993-3,부산 해운대구 달맞이길62번길 78,부산,국내,미등급,미분류,200개 이상,미분류,미분류,35.156397079729,129.175129333111
311,MARINE K POOL VILLA,경상남도,남해군,창선면,경상남도 남해군 창선면 당항리 349-8,경남 남해군 창선면 동부대로 2821-20,경상,국내,미등급,미분류,200개 이상,미분류,미분류,34.9045556672784,128.023465692909
312,미포오션사이드호텔,부산광역시,해운대구,중동,부산광역시 해운대구 중동 957-1,부산 해운대구 달맞이길62번길 28,부산,국내,2성,28.0,100개 미만,소형호텔업,분류,35.1587708072056,129.17080339504
314,광장관광호텔,부산광역시,동구,초량동,부산광역시 동구 초량동 1200-17,부산 동구 중앙대로214번길 7,부산,국내,2성,56.0,100개 미만,관광호텔업,분류,35.1161765006974,129.041346012344
315,프라임관광호텔,부산광역시,동구,수정동,부산광역시 동구 수정동 1-62,부산 동구 중앙대로 399,부산,국내,미등급,48.0,100개 미만,관광호텔,분류,35.1305645906816,129.050204256519
316,토요코인 부산역1,부산광역시,동구,초량동,부산광역시 동구 초량동 1203-15,부산 동구 중앙대로196번길 12,부산,국내,2성,359.0,200개 이상,관광호텔업,분류,35.1141197845825,129.040788008794
317,(주)아이에이치엠 호텔포레 부산역지점,부산광역시,동구,초량동,부산광역시 동구 초량동 1162-3,부산 동구 중앙대로296번길 6,부산,국내,미등급,47.0,100개 미만,관광호텔,분류,35.1225481895982,129.04460303487
318,베스트 인 시티 호텔,부산광역시,동구,초량동,부산광역시 동구 초량동 48-1,부산 동구 고관로 7,부산,국내,미등급,미분류,200개 이상,미분류,미분류,35.12031249463046,129.0414755521803
320,부산숙박닷컴 게스트하우스,부산광역시,동구,초량동,부산광역시 동구 초량동 408-3,부산 동구 초량중로 60,부산,국내,미등급,미분류,200개 이상,미분류,미분류,35.1171324139124,129.038522675208
321,토요코인 부산서면,부산광역시,부산진구,전포동,부산광역시 부산진구 전포동 666-8,부산 부산진구 서전로 39,부산,국내,2성,301.0,200개 이상,관광호텔업,분류,35.15793796539194,129.0640236521712
322,이비스 앰배서더 부산 씨티 센터,부산광역시,부산진구,부전동,부산광역시 부산진구 부전동 573-7,부산 부산진구 중앙대로 777,부산,국내,3성,207.0,200개 이상,관광호텔업,분류,35.1618350986638,129.061888143919
324,신신호텔,부산광역시,부산진구,부전동,부산광역시 부산진구 부전동 263-11,부산 부산진구 중앙대로743번길 24,부산,국내,미등급,미분류,200개 이상,미분류,미분류,35.159804,129.059013
326,오스카호텔,군산시,-,소룡동,전라북도 군산시 소룡동 1555-5,전북 군산시 소룡1길 55,전라,국내,미등급,미분류,200개 이상,미분류,미분류,35.97329658297759,126.6766977019628
327,라이온호텔,부산광역시,부산진구,부전동,부산광역시 부산진구 부전동 519-26,부산 부산진구 중앙대로691번가길 14-7,부산,국내,2성,73.0,100개 미만,관광호텔업,분류,35.155142936014,129.056150363336
328,사우스반데코 호텔,부산광역시,부산진구,부전동,부산광역시 부산진구 부전동 534-3,부산 부산진구 서면로 6,부산,국내,2성,56.0,100개 미만,관광호텔업,분류,35.1510174456998,129.058196190063
329,티티호텔,부산광역시,부산진구,부전동,부산광역시 부산진구 부전동 401-12,부산 부산진구 새싹로 35,부산,국내,3성,103.0,200개 미만,관광호텔업,분류,35.1606445036977,129.05647595728
331,서울YMCA관광호텔,서울특별시,종로구,종로,서울특별시 종로구 종로 2가 9,서울 종로구 종로 69,서울,국내,미등급,미분류,200개 이상,미분류,미분류,37.5704310325533,126.985547131298
332,서울 아리랑힐 호텔 동대문,서울특별시,성북구,동선동,서울특별시 성북구 동선동 4가 26,서울 성북구 아리랑로 8,서울,국내,미등급,190.0,200개 미만,관광호텔,분류,37.5936583541298,127.016672161833
333,바티카호텔(VATICAHOTEL),서울특별시,종로구,창신동,서울특별시 종로구 창신동 436-73,서울 종로구 청계천로 341,서울,국내,1성,52.0,100개 미만,관광호텔업,분류,37.57012365689172,127.0155259032248
334,종로크라운호텔,서울특별시,종로구,낙원동,서울특별시 종로구 낙원동 25,서울 종로구 삼일대로30길 9,서울,국내,미등급,미분류,200개 이상,미분류,미분류,37.5740569303127,126.988186289905
335,호텔베뉴지,서울특별시,종로구,관수동,서울특별시 종로구 관수동 125-1,서울 종로구 청계천로 117,서울,국내,미등급,미분류,200개 이상,미분류,미분류,37.56859442433215,126.9907407923502
336,아워홈아벤트리호텔종로점,서울특별시,종로구,견지동,서울특별시 종로구 견지동 65-1,서울 종로구 우정국로 46,서울,국내,미등급,미분류,200개 이상,미분류,미분류,37.5730598395128,126.983297339197
337,센터마크호텔,서울특별시,종로구,관훈동,서울특별시 종로구 관훈동 198-42,서울 종로구 인사동5길 38,서울,국내,3성,250.0,200개 이상,관광호텔업,분류,37.5725945997533,126.984199188728
338,노블관광호텔,여수시,-,돌산읍,전라남도 여수시 돌산읍  우두리 1047-6,전남 여수시 돌산읍 강남해안로 93,전라,국내,미등급,미분류,200개 이상,미분류,미분류,34.7188921,127.7483458
339,호텔이비스앰배서더인사동,서울특별시,종로구,익선동,서울특별시 종로구 익선동 34-8,서울 종로구 삼일대로30길 31,서울,국내,미등급,363.0,200개 이상,관광호텔,분류,37.5744408529329,126.989219311582
340,JW메리어트동대문스퀘어,서울특별시,종로구,종로,서울특별시 종로구 종로 6가 289-3,서울 종로구 청계천로 279,서울,국내,5성,170.0,200개 미만,관광호텔업,분류,37.5703952706854,127.008912711316
341,메이플레이스호텔 서울동대문,서울특별시,종로구,원남동,서울특별시 종로구 원남동 25,서울 종로구 율곡로 179,서울,국내,미등급,미분류,200개 이상,미분류,미분류,37.5761153864099,126.998736183498
342,고궁호텔,서울특별시,종로구,원남동,서울특별시 종로구 원남동 177-1,서울 종로구 율곡로 164,서울,국내,미등급,미분류,200개 이상,미분류,미분류,37.57572,126.996795
343,신라스테이광화문,서울특별시,종로구,수송동,서울특별시 종로구 수송동 156,서울 종로구 삼봉로 71,서울,국내,3성,338.0,200개 이상,관광호텔업,분류,37.5725531570025,126.981150062819
344,메이커스호텔,서울특별시,종로구,낙원동,서울특별시 종로구 낙원동 132-2,서울 종로구 돈화문로11길 33,서울,국내,2성,42.0,100개 미만,관광호텔업,분류,37.57235958361942,126.9895404174086
345,호텔아트리움,서울특별시,종로구,인의동,서울특별시 종로구 인의동 48-26,서울 종로구 창경궁로 106,서울,국내,3성,139.0,200개 미만,관광호텔업,분류,37.571884757157,126.998124192176
346,루미아호텔 동대문,서울특별시,종로구,숭인동,서울특별시 종로구 숭인동 1405,서울 종로구 난계로29길 19-11,서울,국내,미등급,미분류,200개 이상,미분류,미분류,37.57384729531698,127.0222474312563
347,호텔쿠레타케소,서울특별시,종로구,인사동,서울특별시 종로구 인사동 34-2,서울 종로구 인사동길 20-9,서울,국내,2성,127.0,200개 미만,관광호텔업,분류,37.5723953898538,126.9871722893305
348,호텔썬비,서울특별시,종로구,관훈동,서울특별시 종로구 관훈동 198-11,서울 종로구 인사동7길 26,서울,국내,2성,42.0,100개 미만,관광호텔업,분류,37.57306904835141,126.9847678053827
349,나인트리프리미어호텔인사동,서울특별시,종로구,관훈동,서울특별시 종로구 관훈동 155-2,서울 종로구 인사동길 49,서울,국내,미등급,299.0,200개 이상,관광호텔,분류,37.5745525870897,126.983795661777
350,글루호텔,서울특별시,종로구,이화동,서울특별시 종로구 이화동 105-2,서울 종로구 율곡로 228,서울,국내,2성,53.0,100개 미만,관광호텔업,분류,37.5757981766234,127.003962145282
351,목시 서울 인사동 호텔,서울특별시,종로구,낙원동,서울특별시 종로구 낙원동 134-2,서울 종로구 돈화문로11길 37,서울,국내,3성,140.0,200개 미만,관광호텔업,분류,37.5722690152697,126.989335427033
352,오라카이 인사동 스위츠,서울특별시,종로구,낙원동,서울특별시 종로구 낙원동 272,서울 종로구 인사동4길 18,서울,국내,미등급,213.0,200개 이상,숙박업(생활),분류,37.57310539343618,126.987353287669
353,호텔DM(호텔디엠),서울특별시,종로구,숭인동,서울특별시 종로구 숭인동 217-19,서울 종로구 난계로29길 73,서울,국내,2성,100.0,200개 미만,관광호텔업,분류,37.5733333305911,127.019393495828
354,오라카이대학로호텔,서울특별시,종로구,원남동,서울특별시 종로구 원남동 49-9,서울 종로구 율곡로 180,서울,국내,4성,232.0,200개 이상,관광호텔업,분류,37.57557118553275,126.9987185329013
355,ICON,서울특별시,성동구,도선동,서울특별시 성동구 도선동 2-5,서울 성동구 고산자로 273,서울,국내,미등급,미분류,200개 이상,미분류,미분류,37.5641050411473,127.036002346909
356,호스텔 다다-인사(Hostel DADA-INSA),서울특별시,종로구,익선동,서울특별시 종로구 익선동 46,서울 종로구 삼일대로32가길 33,서울,국내,미등급,미분류,200개 이상,미분류,미분류,37.5746487412535,126.989539870839
357,Hostel Tommy 호스텔 토미,서울특별시,종로구,와룡동,서울특별시 종로구 와룡동 68,서울 종로구 돈화문로 66,서울,국내,미등급,미분류,200개 이상,미분류,미분류,37.57442479910375,126.991197406894
358,호스텔코리아,서울특별시,종로구,와룡동,서울특별시 종로구 와룡동 140,서울 종로구 돈화문로 85,서울,국내,미등급,미분류,200개 이상,미분류,미분류,37.5760284958904,126.990259884867
359,미오하우스,서울특별시,종로구,종로,서울특별시 종로구 종로 5가 314-7,서울 종로구 청계천로 229,서울,국내,미등급,미분류,200개 이상,미분류,미분류,37.5701291438154,127.003033641282
360,24guesthouse동대문마켓점,서울특별시,종로구,창신동,서울특별시 종로구 창신동 444-9,서울 종로구 종로46길 22,서울,국내,미등급,미분류,200개 이상,미분류,미분류,37.57064771644816,127.0101888039039
361,호스텔 클로이,서울특별시,종로구,관철동,서울특별시 종로구 관철동 35-1,서울 종로구 종로16길 32-4,서울,국내,미등급,미분류,200개 이상,미분류,미분류,37.56872938540832,126.9885901000664
362,셀립 (종로 순라),서울특별시,종로구,권농동,서울특별시 종로구 권농동 127-1,서울 종로구 율곡로10길 11,서울,국내,미등급,미분류,200개 이상,미분류,미분류,37.5770160607296,126.991215214824
