LDGS_ID,LDGS_NM,LDGS_ADDR,LDGS_ROAD_ADDR,LDGS_LA,LDGS_LO,CTPRVN_NM,GUGUN_NM,EMD_NM,REGION,MARKET,RATING,GSRM_CO,CRTFC_INSTT_NM,CRTFC_DATE,LDGMNT_TY_NM,CRTFC_AT
1078,토요코인 서울영등포,서울특별시 영등포구 영등포동 1가 106,서울 영등포구 신길로 293,37.51762220432792,126.9120125652304,서울특별시,영등포구,영등포동,서울,국내,2성,379.0,한국관광협회중앙회,2023-01,관광호텔업,Y
1079,신라스테이 구로,서울특별시 동작구 신대방동 698,서울 동작구 시흥대로 596,37.48560612831725,126.9042326131575,서울특별시,동작구,신대방동,서울,국내,3성,309.0,한국관광협회중앙회,2023-01,관광호텔업,Y
1080,카라쉬 관광 호텔,서울특별시 동작구 사당동 1043-6,서울 동작구 동작대로1길 15,37.477154912568,126.980414319458,서울특별시,동작구,사당동,서울,국내,-,-,-,-,-,N
1081,핸드픽트 서울 호텔,서울특별시 동작구 상도동 353-2,서울 동작구 상도로 120,37.50124161902369,126.93357232215,서울특별시,동작구,상도동,서울,국내,3성,42.0,한국관광협회중앙회,2023-01,관광호텔업,Y
1082,나이스타임 관광호텔,서울특별시 관악구 신림동 1422-18,서울 관악구 신림로64길 28,37.4849825518392,126.931305029104,서울특별시,관악구,신림동,서울,국내,-,-,-,-,-,N
1083,신트라(SINTRA) 호텔,서울특별시 관악구 신림동 1421-47,서울 관악구 신림로66길 16,37.4853198309625,126.930588550944,서울특별시,관악구,신림동,서울,국내,2성,54.0,한국관광협회중앙회,2023-01,관광호텔업,Y
1084,어반(Urban)호텔,서울특별시 관악구 신림동 1569-5,서울 관악구 난곡로64길 5,37.4813543776306,126.9149720964685,서울특별시,관악구,신림동,서울,국내,-,-,-,-,-,N
1085,관광호텔뜨랑블루,서울특별시 관악구 신림동 1433-123,서울 관악구 신림동7길 52,37.48463654893541,126.9267781657566,서울특별시,관악구,신림동,서울,국내,-,66.0,대한민국_행정안전부,2023-03,관광호텔,Y
1086,WD호텔,서울특별시 관악구 신림동 1432-79,서울 관악구 신림로 349,37.4855297789288,126.929243528484,서울특별시,관악구,신림동,서울,국내,-,-,-,-,-,N
1087,CS프리미어호텔서울,서울특별시 관악구 신림동 1474-11,서울 관악구 남부순환로 1458,37.48119335130184,126.91284785827172,서울특별시,관악구,신림동,서울,국내,-,-,-,-,-,N
1088,JW메리어트호텔서울,서울특별시 서초구 반포동 19-3,서울 서초구 신반포로 176,37.5043641148563,127.003620888061,서울특별시,서초구,반포동,서울,국내,5성,379.0,한국관광협회중앙회,2023-01,관광호텔업,Y
1089,더케이서울호텔,서울특별시 서초구 양재동 202,서울 서초구 바우뫼로12길 70,37.4667732404246,127.032815607548,서울특별시,서초구,양재동,서울,국내,4성,252.0,한국관광협회중앙회,2023-01,관광호텔업,Y
1090,더리버사이드호텔,서울특별시 서초구 잠원동 6-1,서울 서초구 강남대로107길 6,37.5186452342764,127.018100876691,서울특별시,서초구,잠원동,서울,국내,3성,109.0,한국관광협회중앙회,2023-01,관광호텔업,Y
1091,호텔 소설,충청남도 공주시 반포면 학봉리 962-2,충남 공주시 반포면 임금봉길 77-14,36.3685551002033,127.254091766276,충청남도,공주시,반포면,충청,국내,-,-,-,-,-,N
1092,유원관광호텔,서울특별시 서초구 서초동 1589-4,서울 서초구 반포대로12길 29,37.4852144611646,127.012853494146,서울특별시,서초구,서초동,서울,국내,1성,71.0,한국관광협회중앙회,2023-01,관광호텔업,Y
1093,프로비스타 가족호텔,서울특별시 서초구 서초동 1677-8,서울 서초구 서초대로 338,37.49481393110293,127.018609871917,서울특별시,서초구,서초동,서울,국내,-,-,대한민국_행정안전부,2023-03,관광호텔,Y
1095,신라스테이 서초,서울특별시 서초구 서초동 1339-1,서울 서초구 효령로 427,37.4894569593064,127.030126571449,서울특별시,서초구,서초동,서울,국내,3성,305.0,한국관광협회중앙회,2023-01,관광호텔업,Y
1096,오라카이청계산호텔,서울특별시 서초구 신원동 271-21,서울 서초구 청계산로9길 1-7,37.4492868224767,127.054752875829,서울특별시,서초구,신원동,서울,국내,4성,193.0,한국관광협회중앙회,2023-01,관광호텔업,Y
1097,호텔 더 캐슬(신천),서울특별시 송파구 잠실동 180-10,서울 송파구 올림픽로12길 4-17,37.5110994136628,127.081809713798,서울특별시,송파구,잠실동,서울,국내,1성,68.0,한국관광협회중앙회,2023-01,관광호텔업,Y
1098,부티크 호텔 XYM,서울특별시 송파구 가락동 73-1,서울 송파구 송이로 104,37.49689651948026,127.1213955298408,서울특별시,송파구,가락동,서울,국내,1성,29.0,한국관광협회중앙회,2023-01,소형호텔업,Y
1099,호텔 더 캐슬(방이1),서울특별시 송파구 방이동 36-16,서울 송파구 올림픽로32길 7,37.5154578710293,127.109087688609,서울특별시,송파구,방이동,서울,국내,2성,63.0,한국관광협회중앙회,2023-01,관광호텔업,Y
1100,호텔 라온,부산광역시 해운대구 송정동 436-1,부산 해운대구 송정광어골로 39,35.17761050184228,129.1973511727091,부산광역시,해운대구,송정동,부산,국내,2성,67.0,한국관광협회중앙회,2023-01,관광호텔업,Y
1101,산청한방가족호텔,경상남도 산청군 금서면 특리 1300-24,경남 산청군 금서면 동의보감로479번길 43,35.438827198092,127.829928772221,경상남도,산청군,금서면,경상,국내,-,108.0,대한민국_행정안전부,2023-03,숙박업(생활),Y
1102,라피스호텔,경상남도 남해군 창선면 대벽리 178-26,경남 남해군 창선면 서부로 1503-16,34.9190444732378,128.026604514129,경상남도,남해군,창선면,경상,국내,-,-,-,-,-,N
1103,남해스포츠파크호텔,경상남도 남해군 서면 서상리 1182-9,경남 남해군 서면 스포츠파크길 73,34.80415863678158,127.8356836518558,경상남도,남해군,서면,경상,국내,-,-,-,-,-,N
1104,오션스파호텔,경상남도 고성군 고성읍 신월리 589,경남 고성군 고성읍 신월로 60,34.95263711677704,128.3311279238902,경상남도,고성군,고성읍,경상,국내,1성,27.0,한국관광협회중앙회,2023-01,소형호텔업,Y
1105,부곡스파디움·따오기호텔,경상남도 창녕군 부곡면 거문리 223-1,경남 창녕군 부곡면 온천중앙로 42,35.4389255672798,128.588742732191,경상남도,창녕군,부곡면,경상,국내,2성,82.0,한국관광협회중앙회,2023-01,가족호텔업,Y
1106,브라운도트호텔 양산,경상남도 양산시 삼호동 1006-6,경남 양산시 삼호로 197-16,35.4145380914687,129.168825415395,경상남도,양산시,삼호동,경상,국내,1성,40.0,한국관광협회중앙회,2023-01,관광호텔업,Y
1107,베니키아 양산호텔,경상남도 양산시 동면 석산리 1479-3,경남 양산시 동면 금오10길 51,35.3147532278133,129.026015032634,경상남도,양산시,동면,경상,국내,-,82.0,대한민국_행정안전부,2023-03,관광호텔,Y
1108,메종드거제,경상남도 거제시 능포동 674-2,경남 거제시 능포로 114,34.8740415151544,128.731275652142,경상남도,거제시,능포동,경상,국내,-,-,-,-,-,N
1109,홈포레스트 리조트,경상남도 거제시 옥포동 1266,경남 거제시 국산로 24-25,34.9031870642114,128.6833749219777,경상남도,거제시,옥포동,경상,국내,-,-,-,-,-,N
1110,한화리조트 거제 벨버디어,경상남도 거제시 장목면 농소리 25,경남 거제시 장목면 거제북로 2501-40,35.00791120571364,128.7117807193145,경상남도,거제시,장목면,경상,국내,-,-,-,-,-,N
1111,아르누보스위트호텔,경상남도 거제시 장평동 1212,경남 거제시 장평1로 13,34.8918042496714,128.6170574454791,경상남도,거제시,장평동,경상,국내,2성,96.0,한국관광협회중앙회,2023-01,관광호텔업,Y
1112,코델리아호텔,제주특별자치도 서귀포시 성산읍 오조리 990-1,제주특별자치도 서귀포시 성산읍 일주동로 4186,33.45492788184087,126.9102749449294,제주특별자치도,서귀포시,성산읍,제주,국내,3성,236.0,제주특별자치도관광협회,2023-05,관광호텔_제주,Y
1113,프래밀리 풀빌라,경상남도 거제시 일운면 와현리 544-5,경남 거제시 일운면 거제대로 2308,34.81810462243654,128.7046682531823,경상남도,거제시,일운면,경상,국내,-,-,-,-,-,N
1114,거제돔관광호텔,경상남도 거제시 일운면 지세포리 481-6,경남 거제시 일운면 거제대로 2372,34.8224447219438,128.70996320102,경상남도,거제시,일운면,경상,국내,-,-,-,-,-,N
1115,거제오션호텔,경상남도 거제시 옥포1동 1958-3,경남 거제시 옥포로2길 13,34.89075229288323,128.6961474181053,경상남도,거제시,옥포1동,경상,국내,-,-,-,-,-,N
1116,도야 가족호텔,경상남도 거제시 일운면 와현리 579,경남 거제시 일운면 거제대로 2244,34.8159864840176,128.704164534012,경상남도,거제시,일운면,경상,국내,-,-,-,-,-,N
1117,호텔리베라거제,경상남도 거제시 일운면 와현리 622,경남 거제시 일운면 거제대로 2190,34.8113792901885,128.704157071171,경상남도,거제시,일운면,경상,국내,3성,138.0,한국관광협회중앙회,2023-01,관광호텔업,Y
1118,거제 오아시스호텔,경상남도 거제시 장평동 815-21,경남 거제시 장평4로2길 11-9,34.8859093355121,128.604035278108,경상남도,거제시,장평동,경상,국내,2성,155.0,한국관광협회중앙회,2023-01,가족호텔업,Y
1119,거제도 바람의언덕 리조트,경상남도 거제시 남부면 갈곶리 263-3,경남 거제시 남부면 해금강로 132,34.7397860710451,128.663445318738,경상남도,거제시,남부면,경상,국내,-,30.0,대한민국_행정안전부,2023-03,숙박업(생활),Y
1120,아르누보스위트호텔,경상남도 거제시 장평동 1212,경남 거제시 장평1로 13,34.8918042496714,128.6170574454791,경상남도,거제시,장평동,경상,국내,-,-,-,-,-,N
1121,더럭스관광호텔,경상남도 거제시 장승포동 198,경남 거제시 장승포로 93-1,34.86386605246937,128.730659933866,경상남도,거제시,장승포동,경상,국내,-,-,-,-,-,N
1122,래디언스관광호텔,경상남도 거제시 덕포동 94,경남 거제시 옥포대첩로 425,34.91402387491235,128.7145652910861,경상남도,거제시,덕포동,경상,국내,1성,30.0,한국관광협회중앙회,2023-01,관광호텔업,Y
1123,호텔리베라거제,경상남도 거제시 일운면 와현리 622,경남 거제시 일운면 거제대로 2190,34.8113792901885,128.704157071171,경상남도,거제시,일운면,경상,국내,-,-,-,-,-,N
1124,관광호텔 상상속의 집,경상남도 거제시 일운면 소동리 2-2,경남 거제시 일운면 거제대로 2752,34.84745323601392,128.7098245582535,경상남도,거제시,일운면,경상,국내,-,-,-,-,-,N
1125,거제삼성호텔,경상남도 거제시 장평동 444-3,경남 거제시 장평3로 80-37,34.89615653725726,128.612306621196,경상남도,거제시,장평동,경상,국내,5성,166.0,한국관광협회중앙회,2023-01,관광호텔업,Y
1126,애드미럴 호텔,경상남도 거제시 옥포동 1797-34,경남 거제시 서간도길 16,34.889723,128.687988,경상남도,거제시,옥포동,경상,국내,-,-,-,-,-,N
1127,호텔 아리나,경상남도 밀양시 삼문동 79-7,경남 밀양시 삼문강변로 82,35.4839085,128.7511712,경상남도,밀양시,삼문동,경상,국내,4성,78.0,한국관광협회중앙회,2023-01,관광호텔업,Y
1128,밀양 관광호텔,경상남도 밀양시 가곡동 586-35,경남 밀양시 가곡7길 5-1,35.47459026679932,128.7672888717302,경상남도,밀양시,가곡동,경상,국내,2성,32.0,한국관광협회중앙회,2023-01,관광호텔업,Y
1129,노마드호텔,경상남도 김해시 어방동 1095-1,경남 김해시 인제로91번길 5,35.2364762807068,128.904001127578,경상남도,김해시,어방동,경상,국내,2성,46.0,한국관광협회중앙회,2023-01,관광호텔업,Y
1130,아이스퀘어호텔,경상남도 김해시 부원동 1047,경남 김해시 김해대로 2360,35.226014729066,128.88506953876,경상남도,김해시,부원동,경상,국내,-,181.0,대한민국_행정안전부,2023-03,관광호텔,Y
1131,호텔 파인그로브,경상남도 김해시 대청동 56-14,경남 김해시 번화1로67번길 20,35.19295978152537,128.7978530809388,경상남도,김해시,대청동,경상,국내,3성,66.0,한국관광협회중앙회,2023-01,관광호텔업,Y
1132,사천 온천랜드앤 그랜드 관광호텔,경상남도 사천시 용현면 선진리 252-1,경남 사천시 용현면 청골길 126,35.0497549314315,128.054906255822,경상남도,사천시,용현면,경상,국내,-,46.0,대한민국_행정안전부,2023-03,일반호텔,Y
1133,호텔피어48,경상남도 통영시 정량동 1373-1,경남 통영시 정동3길 48,34.84391459399081,128.4313344057957,경상남도,통영시,정량동,경상,국내,-,-,-,-,-,N
1134,조각의집,서울특별시 서초구 서초동 1619-9,서울 서초구 사임당로14길 42,37.4873501214093,127.01772380857,서울특별시,서초구,서초동,서울,국내,-,-,-,-,-,N
1135,통영그란데호스텔,경상남도 통영시 미수동 297-20,경남 통영시 진남아랫길 10,34.8313665601927,128.406690206307,경상남도,통영시,미수동,경상,국내,-,-,-,-,-,N
1136,호텔 야자 통영여객선터미널점,경상남도 통영시 항남동 239-66,경남 통영시 동충2길 9,34.84049099138441,128.4222289299516,경상남도,통영시,항남동,경상,국내,-,-,-,-,-,N
1137,도르가관광호스텔,경상남도 통영시 서호동 163-45,경남 통영시 새터길 74-9,34.84132432304687,128.4208734770032,경상남도,통영시,서호동,경상,국내,-,-,-,-,-,N
1138,샐리스 제주호텔,제주특별자치도 제주시 애월읍 하가리 1258-1,제주특별자치도 제주시 애월읍 고내로 46,33.46466120042004,126.341715991284,제주특별자치도,제주시,애월읍,제주,국내,-,-,-,-,-,N
1139,아길라 호텔,제주특별자치도 제주시 한림읍 협재리 1398,제주특별자치도 제주시 한림읍 옹포2길 10,33.3999528942118,126.249493657118,제주특별자치도,제주시,한림읍,제주,국내,-,32.0,대한민국_행정안전부,2023-03,숙박업(생활),Y
1140,스카이호텔,제주특별자치도 제주시 한림읍 귀덕리 3646,제주특별자치도 제주시 한림읍 한림로 917,33.43280541275894,126.27618886153,제주특별자치도,제주시,한림읍,제주,국내,-,-,-,-,-,N
1141,블루스프링 부띠끄 호텔,제주특별자치도 제주시 한림읍 협재리 2514-2,제주특별자치도 제주시 한림읍 한림로 330,33.39292966439031,126.2402426541391,제주특별자치도,제주시,한림읍,제주,국내,1성,31.0,제주특별자치도관광협회,2023-05,가족호텔_제주,Y
1142,통나무파크,제주특별자치도 제주시 애월읍 납읍리 102,제주특별자치도 제주시 애월읍 도치돌길 293,33.41040200171778,126.365831124777,제주특별자치도,제주시,애월읍,제주,국내,-,-,-,-,-,N
1143,아마스빌 호스텔,제주특별자치도 제주시 애월읍 고내리 13-3,제주특별자치도 제주시 애월읍 신엄안3길 101,33.47239453522297,126.3570865934378,제주특별자치도,제주시,애월읍,제주,국내,-,-,-,-,-,N
1144,에바다호스텔,제주특별자치도 제주시 이호1동 1812-8,제주특별자치도 제주시 현사길 45,33.4972482986098,126.447302461098,제주특별자치도,제주시,이호1동,제주,국내,-,-,-,-,-,N
1145,카이 호스텔,제주특별자치도 제주시 한림읍 협재리 2021-1,제주 제주시 한림읍 협재2길 10,33.3921371723412,126.241274905183,제주특별자치도,제주시,한림읍,제주,국내,-,-,-,-,-,N
1146,이호리조트,제주특별자치도 제주시 이호1동 295-1,제주특별자치도 제주시 도리로 106-16,33.4993654442474,126.4633492919196,제주특별자치도,제주시,이호1동,제주,국내,-,-,-,-,-,N
1147,씨클리프호텔제주(구.윈드힐호텔&리조트),제주특별자치도 제주시 애월읍 신엄리 2734-1,제주 제주시 애월읍 애월해안로 554-8,33.47764804518025,126.362842385501,제주특별자치도,제주시,애월읍,제주,국내,-,-,-,-,-,N
1148,스완지,제주특별자치도 제주시 이호1동 365,제주특별자치도 제주시 서해안로 84,33.5030450491997,126.458221167653,제주특별자치도,제주시,이호1동,제주,국내,-,-,-,-,-,N
1149,엠제이호텔,제주특별자치도 제주시 연동 261-67,제주특별자치도 제주시 신광로4길 16,33.488993,126.48845,제주특별자치도,제주시,연동,제주,국내,-,-,-,-,-,N
1150,에덴호스텔,제주특별자치도 제주시 용담3동 2382,제주특별자치도 제주시 서해안로 456-12,33.5183701715949,126.489189822593,제주특별자치도,제주시,용담3동,제주,국내,-,-,-,-,-,N
1151,조이 황토리조트,제주특별자치도 제주시 애월읍 하가리 120-2,제주 제주시 애월읍 신상로 268,33.4489681578962,126.3667277298228,제주특별자치도,제주시,애월읍,제주,국내,-,-,-,-,-,N
1152,레브호텔제주,제주특별자치도 제주시 연동 292-17,제주특별자치도 제주시 은남1길 15,33.48906720022915,126.4941469610934,제주특별자치도,제주시,연동,제주,국내,-,-,-,-,-,N
1153,호스텔 오렌지트리,제주특별자치도 제주시 이도1동 1371-2,제주 제주시 관덕로8길 7-12,33.5123071952562,126.524339797891,제주특별자치도,제주시,이도1동,제주,국내,-,-,-,-,-,N
1154,하모니리조트,제주특별자치도 제주시 한림읍 협재리 964-1,제주특별자치도 제주시 한림읍 협재로 213,33.3793605386577,126.252084997079,제주특별자치도,제주시,한림읍,제주,국내,-,-,-,-,-,N
1155,씨앤힐 스파펜션,제주특별자치도 제주시 애월읍 고내리 76-1,제주특별자치도 제주시 애월읍 애월해안로 412,33.47295117277092,126.3524791186176,제주특별자치도,제주시,애월읍,제주,국내,-,-,-,-,-,N
1156,아모르하우스,서울특별시 강남구 역삼동 633-31,서울 강남구 테헤란로13길 33,37.5017318058335,127.031579874814,서울특별시,강남구,역삼동,서울,국내,-,-,-,-,-,N
1157,관광호스텔해밀,제주특별자치도 제주시 애월읍 유수암리 617-1,제주특별자치도 제주시 애월읍 광상로 272,33.44362699019001,126.4040999370017,제주특별자치도,제주시,애월읍,제주,국내,-,-,-,-,-,N
1158,예그리나호스텔,제주특별자치도 제주시 구좌읍 김녕리 5993,제주특별자치도 제주시 구좌읍 일주동로 1845,33.55641146765352,126.7285692574672,제주특별자치도,제주시,구좌읍,제주,국내,-,-,-,-,-,N
1160,더비치,제주특별자치도 제주시 용담3동 2342-2,제주특별자치도 제주시 서해안로 486-4,33.51852528974229,126.4907335128222,제주특별자치도,제주시,용담3동,제주,국내,-,-,-,-,-,N
1161,비스타리조트,제주특별자치도 제주시 이호2동 363,제주특별자치도 제주시 서해안로 74,33.5030458679839,126.457584061721,제주특별자치도,제주시,이호2동,제주,국내,-,-,-,-,-,N
1162,스카이관광호스텔,제주특별자치도 제주시 이도1동 1782-1,제주특별자치도 제주시 서광로29길 3,33.50071390283031,126.5265286321041,제주특별자치도,제주시,이도1동,제주,국내,-,-,-,-,-,N
1163,호텔통 연동(구.조은호텔),제주특별자치도 제주시 연동 284-6,제주 제주시 사장1길 28,33.48538986773196,126.4926673645544,제주특별자치도,제주시,연동,제주,국내,-,-,-,-,-,N
1164,미라클호텔,경상남도 밀양시 산내면 남명리 1-5,경남 밀양시 산내면 얼음골옛길 358-9,35.5774673295643,128.983158075215,경상남도,밀양시,산내면,경상,국내,-,-,-,-,-,N
1165,엠버리조트,제주특별자치도 제주시 노형동 산 13,제주특별자치도 제주시 1100로 2671-51,33.4237259,126.4890631,제주특별자치도,제주시,노형동,제주,국내,-,20.0,대한민국_행정안전부,2023-03,숙박업(생활),Y
1167,우림호스텔,제주특별자치도 제주시 애월읍 하귀2리 2693-3,제주 제주시 애월읍 애월해안로 917,33.4842848606061,126.3934367287,제주특별자치도,제주시,애월읍,제주,국내,-,-,-,-,-,N
1168,나디아호스텔,제주특별자치도 제주시 애월읍 애월리 1229-3,제주특별자치도 제주시 애월읍 애원로 74,33.458054871042,126.322396197868,제주특별자치도,제주시,애월읍,제주,국내,-,-,-,-,-,N
1169,레드클레이호스텔,제주특별자치도 제주시 애월읍 하가리 120-50,제주특별자치도 제주시 애월읍 신상로 266,33.44862386593389,126.3659564067459,제주특별자치도,제주시,애월읍,제주,국내,-,-,-,-,-,N
1170,노벨리조트,제주특별자치도 제주시 이호1동 325,제주특별자치도 제주시 서해안로 122,33.50240751531474,126.4623350562003,제주특별자치도,제주시,이호1동,제주,국내,-,-,-,-,-,N
1171,시드니호텔,제주특별자치도 제주시 애월읍 하귀2리 2615-8,제주특별자치도 제주시 애월읍 애월해안로 945,33.48369808359703,126.3960532005792,제주특별자치도,제주시,애월읍,제주,국내,-,-,-,-,-,N
1172,썬비치리조트,제주특별자치도 제주시 이호1동 328-4,제주특별자치도 제주시 서해안로 114,33.5025144675781,126.461427177258,제주특별자치도,제주시,이호1동,제주,국내,-,-,-,-,-,N
1173,자몽호스텔,제주특별자치도 제주시 한림읍 한림리 1587,제주 제주시 한림읍 한림해안로 136,33.41488628872262,126.2613380471232,제주특별자치도,제주시,한림읍,제주,국내,-,-,-,-,-,N
1174,씨스테이호텔,강원특별자치도 양양군 강현면 물치리 19,강원 양양군 강현면 물치3길 6,38.15746705568201,128.6082853614363,강원특별자치도,양양군,강현면,강원,국내,-,-,-,-,-,N
1175,나이스캣 호텔앤게스트하우스,제주특별자치도 제주시 내도동 104,제주특별자치도 제주시 논세길 96-38,33.4829729860561,126.4423717556268,제주특별자치도,제주시,내도동,제주,국내,-,-,-,-,-,N
1176,리벤시아호스텔,제주특별자치도 제주시 한림읍 월령리 254-1,제주 제주시 한림읍 한림로 33,33.37721037545616,126.218448697062,제주특별자치도,제주시,한림읍,제주,국내,-,-,-,-,-,N
1177,흰수염고래 리조트,제주특별자치도 제주시 애월읍 구엄리 941,제주특별자치도 제주시 애월읍 일주서로 6818,33.4750280610371,126.380634287507,제주특별자치도,제주시,애월읍,제주,국내,-,-,-,-,-,N
1178,알리바호텔,제주특별자치도 제주시 삼도1동 558-5,제주특별자치도 제주시 서광로 251,33.49998050154251,126.5233655145816,제주특별자치도,제주시,삼도1동,제주,국내,-,28.0,대한민국_행정안전부,2023-03,숙박업(생활),Y
1179,삼다호스텔,제주특별자치도 제주시 용담3동 2383-1,제주특별자치도 제주시 서해안로 456-6,33.51817044183088,126.4888551680866,제주특별자치도,제주시,용담3동,제주,국내,-,-,-,-,-,N
1180,노형호텔,제주특별자치도 제주시 노형동 1288-4,제주특별자치도 제주시 수덕1길 7,33.4861260900771,126.478137175726,제주특별자치도,제주시,노형동,제주,국내,-,48.0,대한민국_행정안전부,2023-03,숙박업(생활),Y
1181,물뜰에 쉼팡 리조트,제주특별자치도 제주시 한림읍 귀덕리 721-1,제주특별자치도 제주시 한림읍 귀덕로 73,33.437978575106,126.297805929186,제주특별자치도,제주시,한림읍,제주,국내,-,-,-,-,-,N
1182,메이저2호스텔,제주특별자치도 제주시 연동 273-54,제주특별자치도 제주시 은남4길 40,33.4865464345381,126.491524384186,제주특별자치도,제주시,연동,제주,국내,-,-,-,-,-,N
1183,라인호텔,제주특별자치도 제주시 이도2동 1169-8,제주특별자치도 제주시 동광로 40,33.50219978556,126.533197150874,제주특별자치도,제주시,이도2동,제주,국내,-,-,-,-,-,N
1184,뷰띠끄 헤르츠 호텔,제주특별자치도 제주시 이도2동 1010,제주특별자치도 제주시 중앙로 252,33.49737387366441,126.5311310787437,제주특별자치도,제주시,이도2동,제주,국내,-,-,-,-,-,N
1185,나비스 호스텔,제주특별자치도 제주시 애월읍 하귀2리 2749-3,제주특별자치도 제주시 애월읍 애월해안로 885,33.4864574587968,126.391551541471,제주특별자치도,제주시,애월읍,제주,국내,-,-,-,-,-,N
1186,제주담 스파빌,제주특별자치도 제주시 한림읍 금능리 1803-2,제주특별자치도 제주시 한림읍 한림로 162,33.3856390162412,126.22530197142,제주특별자치도,제주시,한림읍,제주,국내,-,-,-,-,-,N
1187,호텔몽듀,제주특별자치도 제주시 용담3동 2572,제주특별자치도 제주시 서해안로 382,33.51267451405757,126.4845402918902,제주특별자치도,제주시,용담3동,제주,국내,-,-,-,-,-,N
1188,더포힐스(구.제이바다),제주특별자치도 제주시 도두2동 1644-4,제주 제주시 서해안로 258,33.5090895798352,126.473341536742,제주특별자치도,제주시,도두2동,제주,국내,-,-,-,-,-,N
1189,메르블루,경기도 시흥시 방산동 795,경기 시흥시 서해안로 1032-12,37.40584246393589,126.7537555992426,경기도,시흥시,방산동,경기,국내,-,-,-,-,-,N
1190,더제이드,제주특별자치도 제주시 일도1동 1331-1,제주특별자치도 제주시 관덕로15길 7-1,33.51390648438866,126.5266591324195,제주특별자치도,제주시,일도1동,제주,국내,-,-,-,-,-,N
1191,크라운관광호텔 창원,서울특별시 용산구 이태원동 34-69,서울 용산구 녹사평대로 140,37.5315696887972,126.99066843796,서울특별시,용산구,이태원동,서울,국내,3성,204.0,한국관광협회중앙회,2023-01,관광호텔업,Y
1192,에비뉴관광호텔,경상남도 창원시 성산구 용호동 73-28,경남 창원시 성산구 용지로169번길 5,35.23012422572361,128.6815200044017,경상남도,창원시 성산구,용호동,경상,국내,3성,60.0,한국관광협회중앙회,2023-01,관광호텔업,Y
1193,그랜드머큐어앰배서더창원,경상남도 창원시 성산구 대원동 122,경남 창원시 성산구 원이대로 332,35.2391396272214,128.6548109029409,경상남도,창원시 성산구,대원동,경상,국내,4성,321.0,한국관광협회중앙회,2023-01,관광호텔업,Y
1194,호텔인터내셔널,경상남도 창원시 성산구 중앙동 97-5,경남 창원시 성산구 중앙대로 69,35.2214707868487,128.677046663418,경상남도,창원시 성산구,중앙동,경상,국내,4성,121.0,한국관광협회중앙회,2023-01,관광호텔업,Y
1195,창원호텔,경상남도 창원시 성산구 중앙동 99-6,경남 창원시 성산구 중앙대로39번길 14,35.22026178676391,128.6751148280767,경상남도,창원시 성산구,중앙동,경상,국내,-,-,-,-,-,N
1196,올림픽호텔,경상남도 창원시 성산구 중앙동 97-1,경남 창원시 성산구 중앙대로 81,35.22247742072797,128.6781410316544,경상남도,창원시 성산구,중앙동,경상,국내,1성,86.0,한국관광협회중앙회,2023-01,관광호텔업,Y
1197,베스트루이스해밀턴호텔 창원점,경상남도 창원시 성산구 상남동 31-9,경남 창원시 성산구 마디미로70번길 10,35.21959152611985,128.6807524699022,경상남도,창원시 성산구,상남동,경상,국내,-,-,-,-,-,N
1198,사보이관광호텔,경상남도 창원시 마산합포구 산호동 8-2,경남 창원시 마산합포구 삼호로 39,35.22104392818431,128.5861577670152,경상남도,창원시 마산합포구,산호동,경상,국내,-,-,-,-,-,N
1199,마산관광호텔,경상남도 창원시 마산합포구 오동동 303,경남 창원시 마산합포구 수산1길 285,35.2060781110124,128.584430368559,경상남도,창원시 마산합포구,오동동,경상,국내,2성,42.0,한국관광협회중앙회,2023-01,관광호텔업,Y
1200,스카이뷰관광호텔,경상남도 창원시 마산합포구 신포동 2가 117-34,경남 창원시 마산합포구 해안대로 317,35.20093727929699,128.5753281418577,경상남도,창원시 마산합포구,신포동,경상,국내,3성,94.0,한국관광협회중앙회,2023-01,관광호텔업,Y
1201,사과나무관광호텔,경상남도 창원시 마산합포구 가포동 629,경남 창원시 마산합포구 가포신항북로 16,35.16871459139983,128.5753077438287,경상남도,창원시 마산합포구,가포동,경상,국내,1성,41.0,한국관광협회중앙회,2023-01,관광호텔업,Y
1202,아몬드관광호텔,경상남도 창원시 마산합포구 해운동 46-10,경남 창원시 마산합포구 월영동11길 19,35.18069887107,128.565061671282,경상남도,창원시 마산합포구,해운동,경상,국내,-,-,-,-,-,N
1203,아모르관광호텔 마산,경상남도 창원시 마산합포구 신포동 1가 66-4,경남 창원시 마산합포구 수산1길 3,35.1983089732114,128.572702804044,경상남도,창원시 마산합포구,신포동,경상,국내,-,-,-,-,-,N
1204,마산아리랑관광호텔,경상남도 창원시 마산회원구 석전동 229-17,경남 창원시 마산회원구 마산역광장로 24,35.2346547469179,128.577716534948,경상남도,창원시 마산회원구,석전동,경상,국내,-,-,-,-,-,N
1205,브라운도트관광호텔,경상남도 창원시 진해구 용원동 889,경남 창원시 진해구 용원동로221번길 60-7,35.0917556069835,128.8126149135333,경상남도,창원시 진해구,용원동,경상,국내,2성,39.0,한국관광협회중앙회,2023-01,관광호텔업,Y
1206,주식회사비즈관광호텔,경상남도 창원시 진해구 두동 1088-20,경남 창원시 진해구 진해대로 2116,35.11702341170609,128.797518692475,경상남도,창원시 진해구,두동,경상,국내,2성,35.0,한국관광협회중앙회,2023-01,관광호텔업,Y
